"","Trial","Inclusion","Inclusion2","ID","style","condition","question","subresp","RT","item","BES_Cognitive","BES_Affective","BES_Total","Lie_Freq","Lie_Ability","Lie_Neg","Lie_Content","Lie_TotalAvg","MAIA1","MAIA2","MAIA3","MAIA4","MAIA5","MAIA6","MAIA7","MAIA8","MAIA_Total","SRP3_IPM","SRP3_CA","SRP3_ELS","SRP3_ASB","SRP3_PRI","SRP3_SEC","SRP3_Total","yoni_affective","yoni_cognitive","yoni_physical","yoni_total","HCT_Confidence","HCT_Accuracy","HCT_Awareness","Gender","Age","handedness","Polyjc","Ethnicity","Religion","Nationality","RaisedinSG"
"1290",10,1,0,17,"Direct","LIE","How frequently do you drink alcohol?",0.112037037037037,1.1985209104605,27,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1291",11,1,1,17,"Indirect","TRUTH","Are you studying Biological Sciences course in NTU?",0.761111111111111,1.43190850224346,23,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1292",12,1,1,17,"Indirect","LIE","Is your favourite drink Milo?",0.300925925925926,1.79835896985605,9,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1293",13,1,1,17,"Indirect","LIE","Is your religion Christianity?",0.303703703703704,2.6029620282352,28,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1294",14,1,1,17,"Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.715740740740741,1.46669402066618,22,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1295",15,1,1,17,"Indirect","TRUTH","Is the Eunos station the closest MRT to your house?",0.490740740740741,1.9480666546151,19,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1296",16,1,1,17,"Indirect","TRUTH","Are you from Nanyang Junior College?",0.611111111111111,1.63361048465595,15,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1297",17,1,1,17,"Direct","TRUTH","What brand of handphone do you use?",0.789814814814815,0.581507435534149,29,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1298",18,1,1,17,"Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.673148148148148,1.24795617070049,22,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1299",19,1,1,17,"Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.550925925925926,1.63222590368241,16,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1300",20,1,0,17,"Indirect","TRUTH","Were you in the Hockey CCA during secondary school?",0.727777777777778,3.0006059948355,6,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1301",21,1,1,17,"Direct","TRUTH","What is your favourite country you visited? ",0.450925925925926,3.41723149176687,5,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1302",22,1,1,17,"Direct","TRUTH","What religion do you practice?",0.327777777777778,4.38349980814382,28,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1303",23,1,1,17,"Indirect","LIE","Is the Kovan station the closest MRT to your house?",0.183333333333333,2.33310855831951,19,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1304",24,1,1,17,"Direct","TRUTH","How old is your mum? (Eg. 45, 52)",0.799074074074074,1.16499036969617,24,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1305",25,1,1,17,"Indirect","TRUTH","Do you have 1 sibling?",0.649074074074074,1.46595649654046,16,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1306",26,1,1,17,"Direct","LIE","What brand of handphone do you use?",0.698148148148148,2.71592858666554,29,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1307",27,1,1,17,"Direct","LIE","Who is your closest friend back in secondary school?",0.699074074074074,1.03143794974312,3,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1308",28,1,1,17,"Direct","TRUTH","What is your favourite food?",0.680555555555556,2.06819062586874,8,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1309",29,1,1,17,"Direct","LIE","How old is your mum? (Eg. 45, 52)",0.640740740740741,1.94812215398997,24,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1310",30,1,1,17,"Direct","TRUTH","Which secondary school did you attend?",0.767592592592593,3.08304568100721,2,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1311",31,1,1,17,"Indirect","LIE","Is your favourite food Pizza?",0.767592592592593,1.1482050488703,8,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1312",32,1,1,17,"Indirect","TRUTH","Are you from School of Biological Sciences in NTU?",0.767592592592593,0.882086033932865,21,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1313",33,1,1,17,"Indirect","TRUTH","Was your favourite subject E math back in secondary school?",0.586111111111111,2.3668469786644,12,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1314",34,1,1,17,"Indirect","LIE","Are you from Singapore Polytechnic?",0.461111111111111,3.00017612054944,15,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1315",35,1,1,17,"Direct","TRUTH","Who is your closest friend back in secondary school?",0.692592592592593,1.39864968042821,3,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1316",36,1,1,17,"Indirect","LIE","Is your favourite country Taiwan?",0.990740740740741,4.70031708059832,5,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1317",37,1,1,17,"Direct","LIE","What course are you studying?",0.240740740740741,2.38491165731102,23,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1318",38,1,1,17,"Indirect","LIE","Are you from Yishun Primary School?",0.240740740740741,1.16487423935905,1,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1319",39,0,0,17,"Indirect","TRUTH","Is your favourite drink Orange Juice?",0.850925925925926,0.44847214827314,9,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1320",40,1,1,17,"Indirect","LIE","Are you from School of Humanities in NTU?",0.850925925925926,1.39818323450163,21,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1321",41,1,1,17,"Indirect","TRUTH","Are you from Temasek Secondary School?",1,2.45054934127256,2,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1322",42,1,0,17,"Indirect","LIE","Do you drink alcohol socially?",0.688888888888889,2.00160368857905,27,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1323",43,1,1,17,"Direct","LIE","What is your favourite food?",0.758333333333333,3.73327948153019,8,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1324",44,1,1,17,"Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",1,2.20024008816108,6,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1325",45,1,1,17,"Direct","LIE","What is your favourite drink?",0.537037037037037,3.60047292616218,9,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1326",46,1,1,17,"Indirect","TRUTH","Is your favourite flavour Strawberry?",0.537037037037037,3.50033523794264,14,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1327",47,1,0,17,"Indirect","TRUTH","Is your favourite country Italy?",0.866666666666667,3.39938784576952,5,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1328",48,1,1,17,"Direct","LIE","Which primary school are you from?",0.206481481481481,2.03386128786951,1,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1329",49,1,1,17,"Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.958333333333333,2.16703644441441,21,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1330",50,1,1,17,"Indirect","TRUTH","Are you a free-thinker?",0.961111111111111,1.23216341156512,28,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1331",51,1,1,17,"Direct","LIE","Which MRT station is closest to your house?",1,0.798618819564581,19,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1332",52,1,1,17,"Indirect","LIE","Is your favourite flavour Chocolate?",0.540740740740741,2.16744514601305,14,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1333",53,1,1,17,"Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.692592592592593,4.66690074512735,21,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1334",54,1,1,17,"Indirect","TRUTH","Is your house on the 8th floor of the building?",0.852777777777778,2.23302797274664,20,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1335",55,1,1,17,"Indirect","LIE","Is Christy your closest friend back in secondary school?",0.994444444444444,2.71764487726614,3,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1336",56,1,1,17,"Indirect","LIE","Was your favourite subject History back in secondary school?",0.852777777777778,1.71547850174829,12,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1337",57,1,1,17,"Direct","LIE","What religion do you practice?",1,2.60009822947904,28,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1338",58,1,1,17,"Direct","TRUTH","What was your favourite subject back in secondary school?",0.928703703703704,2.21648197015747,12,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1339",59,1,1,17,"Direct","TRUTH","Which polytechnic or junior college are you from?",0.989814814814815,2.13276805868372,15,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1340",60,1,1,17,"Indirect","TRUTH","Is your mum 55 years old this year?",0.955555555555555,1.69888245407492,24,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1341",61,1,1,17,"Indirect","LIE","Are you studying Accounting course in NTU?",0.143518518518519,3.00102592492476,23,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1342",62,1,1,17,"Indirect","TRUTH","Is your favourite food Sushi?",0.82037037037037,1.93204516358674,8,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1343",63,0,0,17,"Indirect","TRUTH","Is Benedict your closest friend back in secondary school?",0.82037037037037,1.46533574489877,3,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
"1344",64,1,1,17,"Direct","LIE","Which floor of the building is your house on?",0.82037037037037,1.41514467541128,20,37,41,78,1.09959641161804,-1.6831145538002,0.179466717569163,-1.54817799930243,-0.488057355978857,2.25,1.16666666666667,1.4,1.14285714285714,2.4,1.5,2.66666666666667,3.66666666666667,16.1928571428571,37,35,41,22,72,63,135,44,29,14,87,0.253703703703704,0.906568870724468,-0.784188820909285,"Female",21,"Right handed","Polytechnic","Chinese","Not religious","Singaporean","Yes"
